TIMESTAMP,ECG
2023-12-11 02:17:48.300496062+00:00,-33
2023-12-11 02:17:48.308370078+00:00,-37
2023-12-11 02:17:48.316244094+00:00,-37
2023-12-11 02:17:48.324118110+00:00,-44
2023-12-11 02:17:48.331992125+00:00,-44
2023-12-11 02:17:48.339866141+00:00,-48
2023-12-11 02:17:48.347740157+00:00,-44
2023-12-11 02:17:48.355614173+00:00,-45
2023-12-11 02:17:48.363488188+00:00,-48
2023-12-11 02:17:48.371362204+00:00,-49
2023-12-11 02:17:48.379236220+00:00,-47
2023-12-11 02:17:48.387110236+00:00,-48
2023-12-11 02:17:48.394984251+00:00,-48
2023-12-11 02:17:48.402858267+00:00,-54
2023-12-11 02:17:48.410732283+00:00,-55
2023-12-11 02:17:48.418606299+00:00,-60
2023-12-11 02:17:48.426480314+00:00,-57
2023-12-11 02:17:48.434354330+00:00,-52
2023-12-11 02:17:48.442228346+00:00,-58
2023-12-11 02:17:48.450102362+00:00,-55
2023-12-11 02:17:48.457976377+00:00,-54
2023-12-11 02:17:48.465850393+00:00,-60
2023-12-11 02:17:48.473724409+00:00,-56
2023-12-11 02:17:48.481598425+00:00,-58
2023-12-11 02:17:48.489472440+00:00,-53
2023-12-11 02:17:48.497346456+00:00,-55
2023-12-11 02:17:48.505220472+00:00,-65
2023-12-11 02:17:48.513094488+00:00,-58
2023-12-11 02:17:48.520968503+00:00,-66
2023-12-11 02:17:48.528842519+00:00,-64
2023-12-11 02:17:48.536716535+00:00,-60
2023-12-11 02:17:48.544590551+00:00,-52
2023-12-11 02:17:48.552464566+00:00,-35
2023-12-11 02:17:48.560338582+00:00,-27
2023-12-11 02:17:48.568212598+00:00,-30
2023-12-11 02:17:48.576086614+00:00,-32
2023-12-11 02:17:48.583960629+00:00,-37
2023-12-11 02:17:48.591834645+00:00,-28
2023-12-11 02:17:48.599708661+00:00,-28
2023-12-11 02:17:48.607582677+00:00,-38
2023-12-11 02:17:48.615456692+00:00,-44
2023-12-11 02:17:48.623330708+00:00,-60
2023-12-11 02:17:48.631204724+00:00,-68
2023-12-11 02:17:48.639078740+00:00,-74
2023-12-11 02:17:48.646952755+00:00,-80
2023-12-11 02:17:48.654826771+00:00,-104
2023-12-11 02:17:48.662700787+00:00,-109
2023-12-11 02:17:48.670574803+00:00,121
2023-12-11 02:17:48.678448818+00:00,556
2023-12-11 02:17:48.686322834+00:00,537
2023-12-11 02:17:48.694196850+00:00,-6
2023-12-11 02:17:48.702070866+00:00,-144
2023-12-11 02:17:48.709944881+00:00,-130
2023-12-11 02:17:48.717818897+00:00,-83
2023-12-11 02:17:48.725692913+00:00,-89
2023-12-11 02:17:48.733566929+00:00,-84
2023-12-11 02:17:48.741440944+00:00,-83
2023-12-11 02:17:48.749314960+00:00,-84
2023-12-11 02:17:48.757188976+00:00,-76
2023-12-11 02:17:48.765062992+00:00,-79
2023-12-11 02:17:48.772937007+00:00,-75
2023-12-11 02:17:48.780811023+00:00,-76
2023-12-11 02:17:48.788685039+00:00,-78
2023-12-11 02:17:48.796559055+00:00,-68
2023-12-11 02:17:48.804433070+00:00,-70
2023-12-11 02:17:48.812307086+00:00,-65
2023-12-11 02:17:48.820181102+00:00,-60
2023-12-11 02:17:48.828055118+00:00,-62
2023-12-11 02:17:48.835929133+00:00,-53
2023-12-11 02:17:48.843803149+00:00,-54
2023-12-11 02:17:48.851677165+00:00,-57
2023-12-11 02:17:48.859551181+00:00,-52
2023-12-11 02:17:48.867425196+00:00,-53
2023-12-11 02:17:48.875299212+00:00,-44
2023-12-11 02:17:48.883173228+00:00,-41
2023-12-11 02:17:48.891047244+00:00,-39
2023-12-11 02:17:48.898921259+00:00,-27
2023-12-11 02:17:48.906795275+00:00,-19
2023-12-11 02:17:48.914669291+00:00,-8
2023-12-11 02:17:48.922543307+00:00,3
2023-12-11 02:17:48.930417322+00:00,9
2023-12-11 02:17:48.938291338+00:00,18
2023-12-11 02:17:48.946165354+00:00,26
2023-12-11 02:17:48.954039370+00:00,37
2023-12-11 02:17:48.961913385+00:00,42
2023-12-11 02:17:48.969787401+00:00,45
2023-12-11 02:17:48.977661417+00:00,53
2023-12-11 02:17:48.985535433+00:00,52
2023-12-11 02:17:48.993409448+00:00,47
2023-12-11 02:17:49.001283464+00:00,45
2023-12-11 02:17:49.009157480+00:00,33
2023-12-11 02:17:49.017031496+00:00,23
2023-12-11 02:17:49.024905511+00:00,12
2023-12-11 02:17:49.032779527+00:00,-6
2023-12-11 02:17:49.040653543+00:00,-15
2023-12-11 02:17:49.048527559+00:00,-33
2023-12-11 02:17:49.056401574+00:00,-41
2023-12-11 02:17:49.064275590+00:00,-49
2023-12-11 02:17:49.072149606+00:00,-58
2023-12-11 02:17:49.080023622+00:00,-56
2023-12-11 02:17:49.087897637+00:00,-63
2023-12-11 02:17:49.095771653+00:00,-59
2023-12-11 02:17:49.103645669+00:00,-60
2023-12-11 02:17:49.111519685+00:00,-65
2023-12-11 02:17:49.119393700+00:00,-63
2023-12-11 02:17:49.127267716+00:00,-66
2023-12-11 02:17:49.135141732+00:00,-67
2023-12-11 02:17:49.143015748+00:00,-65
2023-12-11 02:17:49.150889763+00:00,-72
2023-12-11 02:17:49.158763779+00:00,-72
2023-12-11 02:17:49.166637795+00:00,-77
2023-12-11 02:17:49.174511811+00:00,-78
2023-12-11 02:17:49.182385826+00:00,-81
2023-12-11 02:17:49.190259842+00:00,-82
2023-12-11 02:17:49.198133858+00:00,-78
2023-12-11 02:17:49.206007874+00:00,-78
2023-12-11 02:17:49.213881889+00:00,-82
2023-12-11 02:17:49.221755905+00:00,-81
2023-12-11 02:17:49.229629921+00:00,-84
2023-12-11 02:17:49.237503937+00:00,-84
2023-12-11 02:17:49.245377952+00:00,-87
2023-12-11 02:17:49.253251968+00:00,-94
2023-12-11 02:17:49.261125984+00:00,-85
2023-12-11 02:17:49.269000+00:00,-87
2023-12-11 02:17:49.269000+00:00,-84
2023-12-11 02:17:49.276874015+00:00,-85
2023-12-11 02:17:49.284748031+00:00,-86
2023-12-11 02:17:49.292622047+00:00,-84
2023-12-11 02:17:49.300496062+00:00,-85
2023-12-11 02:17:49.308370078+00:00,-84
2023-12-11 02:17:49.316244094+00:00,-77
2023-12-11 02:17:49.324118110+00:00,-79
2023-12-11 02:17:49.331992125+00:00,-74
2023-12-11 02:17:49.339866141+00:00,-77
2023-12-11 02:17:49.347740157+00:00,-70
2023-12-11 02:17:49.355614173+00:00,-57
2023-12-11 02:17:49.363488188+00:00,-50
2023-12-11 02:17:49.371362204+00:00,-49
2023-12-11 02:17:49.379236220+00:00,-52
2023-12-11 02:17:49.387110236+00:00,-53
2023-12-11 02:17:49.394984251+00:00,-42
2023-12-11 02:17:49.402858267+00:00,-44
2023-12-11 02:17:49.410732283+00:00,-55
2023-12-11 02:17:49.418606299+00:00,-66
2023-12-11 02:17:49.426480314+00:00,-84
2023-12-11 02:17:49.434354330+00:00,-89
2023-12-11 02:17:49.442228346+00:00,-92
2023-12-11 02:17:49.450102362+00:00,-95
2023-12-11 02:17:49.457976377+00:00,-120
2023-12-11 02:17:49.465850393+00:00,-122
2023-12-11 02:17:49.473724409+00:00,131
2023-12-11 02:17:49.481598425+00:00,613
2023-12-11 02:17:49.489472440+00:00,584
2023-12-11 02:17:49.497346456+00:00,-39
2023-12-11 02:17:49.505220472+00:00,-174
2023-12-11 02:17:49.513094488+00:00,-157
2023-12-11 02:17:49.520968503+00:00,-106
2023-12-11 02:17:49.528842519+00:00,-100
2023-12-11 02:17:49.536716535+00:00,-97
2023-12-11 02:17:49.544590551+00:00,-107
2023-12-11 02:17:49.552464566+00:00,-101
2023-12-11 02:17:49.560338582+00:00,-96
2023-12-11 02:17:49.568212598+00:00,-98
2023-12-11 02:17:49.576086614+00:00,-91
2023-12-11 02:17:49.583960629+00:00,-92
2023-12-11 02:17:49.591834645+00:00,-92
2023-12-11 02:17:49.599708661+00:00,-85
2023-12-11 02:17:49.607582677+00:00,-86
2023-12-11 02:17:49.615456692+00:00,-78
2023-12-11 02:17:49.623330708+00:00,-84
2023-12-11 02:17:49.631204724+00:00,-79
2023-12-11 02:17:49.639078740+00:00,-69
2023-12-11 02:17:49.646952755+00:00,-68
2023-12-11 02:17:49.654826771+00:00,-63
2023-12-11 02:17:49.662700787+00:00,-62
2023-12-11 02:17:49.670574803+00:00,-58
2023-12-11 02:17:49.678448818+00:00,-48
2023-12-11 02:17:49.686322834+00:00,-51
2023-12-11 02:17:49.694196850+00:00,-47
2023-12-11 02:17:49.702070866+00:00,-39
2023-12-11 02:17:49.709944881+00:00,-32
2023-12-11 02:17:49.717818897+00:00,-21
2023-12-11 02:17:49.725692913+00:00,-15
2023-12-11 02:17:49.733566929+00:00,-4
2023-12-11 02:17:49.741440944+00:00,13
2023-12-11 02:17:49.749314960+00:00,20
2023-12-11 02:17:49.757188976+00:00,34
2023-12-11 02:17:49.765062992+00:00,45
2023-12-11 02:17:49.772937007+00:00,49
2023-12-11 02:17:49.780811023+00:00,56
2023-12-11 02:17:49.788685039+00:00,47
2023-12-11 02:17:49.796559055+00:00,44
2023-12-11 02:17:49.804433070+00:00,39
2023-12-11 02:17:49.812307086+00:00,31
2023-12-11 02:17:49.820181102+00:00,21
2023-12-11 02:17:49.828055118+00:00,6
2023-12-11 02:17:49.835929133+00:00,-2
2023-12-11 02:17:49.843803149+00:00,-19
2023-12-11 02:17:49.851677165+00:00,-34
2023-12-11 02:17:49.859551181+00:00,-33
2023-12-11 02:17:49.867425196+00:00,-50
2023-12-11 02:17:49.875299212+00:00,-55
2023-12-11 02:17:49.883173228+00:00,-54
2023-12-11 02:17:49.891047244+00:00,-60
2023-12-11 02:17:49.898921259+00:00,-58
2023-12-11 02:17:49.906795275+00:00,-62
2023-12-11 02:17:49.914669291+00:00,-63
2023-12-11 02:17:49.922543307+00:00,-62
2023-12-11 02:17:49.930417322+00:00,-66
2023-12-11 02:17:49.938291338+00:00,-61
2023-12-11 02:17:49.946165354+00:00,-63
2023-12-11 02:17:49.954039370+00:00,-69
2023-12-11 02:17:49.961913385+00:00,-66
2023-12-11 02:17:49.969787401+00:00,-69
2023-12-11 02:17:49.977661417+00:00,-66
2023-12-11 02:17:49.985535433+00:00,-74
2023-12-11 02:17:49.993409448+00:00,-76
2023-12-11 02:17:50.001283464+00:00,-75
2023-12-11 02:17:50.009157480+00:00,-80
2023-12-11 02:17:50.017031496+00:00,-78
2023-12-11 02:17:50.024905511+00:00,-78
2023-12-11 02:17:50.032779527+00:00,-79
2023-12-11 02:17:50.040653543+00:00,-75
2023-12-11 02:17:50.048527559+00:00,-80
2023-12-11 02:17:50.056401574+00:00,-75
2023-12-11 02:17:50.064275590+00:00,-75
2023-12-11 02:17:50.072149606+00:00,-80
2023-12-11 02:17:50.080023622+00:00,-74
2023-12-11 02:17:50.087897637+00:00,-76
2023-12-11 02:17:50.095771653+00:00,-76
2023-12-11 02:17:50.103645669+00:00,-76
2023-12-11 02:17:50.111519685+00:00,-81
2023-12-11 02:17:50.119393700+00:00,-78
2023-12-11 02:17:50.127267716+00:00,-77
2023-12-11 02:17:50.135141732+00:00,-86
2023-12-11 02:17:50.143015748+00:00,-77
2023-12-11 02:17:50.150889763+00:00,-85
2023-12-11 02:17:50.158763779+00:00,-72
2023-12-11 02:17:50.166637795+00:00,-57
2023-12-11 02:17:50.174511811+00:00,-55
2023-12-11 02:17:50.182385826+00:00,-48
2023-12-11 02:17:50.190259842+00:00,-57
2023-12-11 02:17:50.198133858+00:00,-54
2023-12-11 02:17:50.206007874+00:00,-42
2023-12-11 02:17:50.213881889+00:00,-44
2023-12-11 02:17:50.221755905+00:00,-50
2023-12-11 02:17:50.229629921+00:00,-61
2023-12-11 02:17:50.237503937+00:00,-70
2023-12-11 02:17:50.245377952+00:00,-82
2023-12-11 02:17:50.253251968+00:00,-91
2023-12-11 02:17:50.261125984+00:00,-86
2023-12-11 02:17:50.269000+00:00,-110
2023-12-11 02:17:50.269000+00:00,-116
2023-12-11 02:17:50.276874015+00:00,96
2023-12-11 02:17:50.284748031+00:00,595
2023-12-11 02:17:50.292622047+00:00,682
2023-12-11 02:17:50.300496062+00:00,25
2023-12-11 02:17:50.308370078+00:00,-164
2023-12-11 02:17:50.316244094+00:00,-180
2023-12-11 02:17:50.324118110+00:00,-116
2023-12-11 02:17:50.331992125+00:00,-96
2023-12-11 02:17:50.339866141+00:00,-93
2023-12-11 02:17:50.347740157+00:00,-98
2023-12-11 02:17:50.355614173+00:00,-82
2023-12-11 02:17:50.363488188+00:00,-87
2023-12-11 02:17:50.371362204+00:00,-83
2023-12-11 02:17:50.379236220+00:00,-83
2023-12-11 02:17:50.387110236+00:00,-78
2023-12-11 02:17:50.394984251+00:00,-76
2023-12-11 02:17:50.402858267+00:00,-79
2023-12-11 02:17:50.410732283+00:00,-74
2023-12-11 02:17:50.418606299+00:00,-68
2023-12-11 02:17:50.426480314+00:00,-71
2023-12-11 02:17:50.434354330+00:00,-60
2023-12-11 02:17:50.442228346+00:00,-58
2023-12-11 02:17:50.450102362+00:00,-59
2023-12-11 02:17:50.457976377+00:00,-54
2023-12-11 02:17:50.465850393+00:00,-53
2023-12-11 02:17:50.473724409+00:00,-50
2023-12-11 02:17:50.481598425+00:00,-43
2023-12-11 02:17:50.489472440+00:00,-42
2023-12-11 02:17:50.497346456+00:00,-31
2023-12-11 02:17:50.505220472+00:00,-29
2023-12-11 02:17:50.513094488+00:00,-19
2023-12-11 02:17:50.520968503+00:00,-11
2023-12-11 02:17:50.528842519+00:00,-2
2023-12-11 02:17:50.536716535+00:00,15
2023-12-11 02:17:50.544590551+00:00,23
2023-12-11 02:17:50.552464566+00:00,41
2023-12-11 02:17:50.560338582+00:00,51
2023-12-11 02:17:50.568212598+00:00,60
2023-12-11 02:17:50.576086614+00:00,75
2023-12-11 02:17:50.583960629+00:00,76
2023-12-11 02:17:50.591834645+00:00,68
2023-12-11 02:17:50.599708661+00:00,71
2023-12-11 02:17:50.607582677+00:00,60
2023-12-11 02:17:50.615456692+00:00,61
2023-12-11 02:17:50.623330708+00:00,45
2023-12-11 02:17:50.631204724+00:00,28
2023-12-11 02:17:50.639078740+00:00,21
2023-12-11 02:17:50.646952755+00:00,6
2023-12-11 02:17:50.654826771+00:00,-2
2023-12-11 02:17:50.662700787+00:00,-10
2023-12-11 02:17:50.670574803+00:00,-23
2023-12-11 02:17:50.678448818+00:00,-21
2023-12-11 02:17:50.686322834+00:00,-26
2023-12-11 02:17:50.694196850+00:00,-25
2023-12-11 02:17:50.702070866+00:00,-28
2023-12-11 02:17:50.709944881+00:00,-34
2023-12-11 02:17:50.717818897+00:00,-30
2023-12-11 02:17:50.725692913+00:00,-32
2023-12-11 02:17:50.733566929+00:00,-34
2023-12-11 02:17:50.741440944+00:00,-29
2023-12-11 02:17:50.749314960+00:00,-38
2023-12-11 02:17:50.757188976+00:00,-35
2023-12-11 02:17:50.765062992+00:00,-38
2023-12-11 02:17:50.772937007+00:00,-39
2023-12-11 02:17:50.780811023+00:00,-36
2023-12-11 02:17:50.788685039+00:00,-40
2023-12-11 02:17:50.796559055+00:00,-41
2023-12-11 02:17:50.804433070+00:00,-40
2023-12-11 02:17:50.812307086+00:00,-41
2023-12-11 02:17:50.820181102+00:00,-41
2023-12-11 02:17:50.828055118+00:00,-45
2023-12-11 02:17:50.835929133+00:00,-47
2023-12-11 02:17:50.843803149+00:00,-47
2023-12-11 02:17:50.851677165+00:00,-50
2023-12-11 02:17:50.859551181+00:00,-46
2023-12-11 02:17:50.867425196+00:00,-46
2023-12-11 02:17:50.875299212+00:00,-50
2023-12-11 02:17:50.883173228+00:00,-45
2023-12-11 02:17:50.891047244+00:00,-48
2023-12-11 02:17:50.898921259+00:00,-48
2023-12-11 02:17:50.906795275+00:00,-46
2023-12-11 02:17:50.914669291+00:00,-48
2023-12-11 02:17:50.922543307+00:00,-42
2023-12-11 02:17:50.930417322+00:00,-47
2023-12-11 02:17:50.938291338+00:00,-45
2023-12-11 02:17:50.946165354+00:00,-47
2023-12-11 02:17:50.954039370+00:00,-46
2023-12-11 02:17:50.961913385+00:00,-37
2023-12-11 02:17:50.969787401+00:00,-28
2023-12-11 02:17:50.977661417+00:00,-17
2023-12-11 02:17:50.985535433+00:00,-10
2023-12-11 02:17:50.993409448+00:00,-13
2023-12-11 02:17:51.001283464+00:00,-16
2023-12-11 02:17:51.009157480+00:00,-12
2023-12-11 02:17:51.017031496+00:00,-6
2023-12-11 02:17:51.024905511+00:00,-6
2023-12-11 02:17:51.032779527+00:00,-25
2023-12-11 02:17:51.040653543+00:00,-27
2023-12-11 02:17:51.048527559+00:00,-44
2023-12-11 02:17:51.056401574+00:00,-55
2023-12-11 02:17:51.064275590+00:00,-55
2023-12-11 02:17:51.072149606+00:00,-66
2023-12-11 02:17:51.080023622+00:00,-94
2023-12-11 02:17:51.087897637+00:00,13
2023-12-11 02:17:51.095771653+00:00,433
2023-12-11 02:17:51.103645669+00:00,704
2023-12-11 02:17:51.111519685+00:00,214
2023-12-11 02:17:51.119393700+00:00,-111
2023-12-11 02:17:51.127267716+00:00,-132
2023-12-11 02:17:51.135141732+00:00,-84
2023-12-11 02:17:51.143015748+00:00,-56
2023-12-11 02:17:51.150889763+00:00,-57
2023-12-11 02:17:51.158763779+00:00,-58
2023-12-11 02:17:51.166637795+00:00,-53
